budget,language,popularity,date,revenue,title,rating,vote_count,Drama,Action,Adventure,Comedy,Horror,Science Fiction,History,Others
12500000,en,6.138795,3/20/1985,238227,King Solomon's Mines,5,101,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2200000,en,9.094477,3/22/1985,21930418,Friday the 13th: A New Beginning,5.1,200,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
9000000,en,3.208108,3/22/1985,20518905,Porky's 3: Revenge,5,48,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
10000000,en,6.830599,3/22/1985,25754284,The Last Dragon,6.4,71,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,8.157587,3/27/1985,18432000,Ladyhawke,6.8,264,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5000000,en,8.679349,3/29/1985,27400000,Desperately Seeking Susan,6,99,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
17900000,en,10.014248,4/9/1985,6948633,Red Sonja,5,211,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2000000,fr,8.066663,4/10/1985,390659,Subway,6.3,89,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8500000,en,1.542843,5/3/1985,5730596,Gymkata,4.7,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4000000,en,6.258984,5/15/1985,14237000,The Return of the Living Dead,7.3,270,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
5000000,en,8.591834,5/15/1985,502758,Mishima: A Life in Four Chapters,7.7,37,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
44000000,en,11.924462,5/21/1985,300400432,Rambo: First Blood Part II,6.3,884,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
20000000,en,6.526379,5/22/1985,45833132,Brewster's Millions,6.5,144,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30000000,en,12.840798,5/24/1985,152427960,A View to a Kill,6,515,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
8000000,en,6.040486,5/31/1985,59612888,Fletch,6.8,210,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11500000,ja,12.250232,6/1/1985,4069653,Ran,7.9,349,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
19000000,en,14.280703,6/6/1985,61503218,The Goonies,7.4,1563,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
19000000,en,1.289698,6/7/1985,12918858,Perfect,3.9,32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25000000,en,6.523262,6/21/1985,11137801,Return to Oz,6.6,122,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12305523,en,12.689648,6/29/1985,36230219,Mad Max Beyond Thunderdome,5.9,765,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
19000000,en,25.778509,7/3/1985,381109762,Back to the Future,8,6239,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
25000000,en,4.935932,7/12/1985,9873044,Explorers,6.2,120,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
25000000,en,10.932786,7/19/1985,15502112,Legend,6.2,282,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3500000,en,8.801822,7/19/1985,34000000,Day of the Dead,6.9,276,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
25000000,en,9.806685,7/24/1985,21288692,The Black Cauldron,6.5,228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6000000,en,11.461437,7/26/1985,40940662,Pee-wee's Big Adventure,6.6,239,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
9000000,en,7.472509,8/2/1985,24922237,Fright Night,6.9,279,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
24000000,en,7.505786,8/16/1985,18707466,Year of the Dragon,6.5,70,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1000000,en,7.314536,8/30/1985,10499694,American Ninja,5.5,71,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
860000,en,2.793003,9/7/1985,2451545,My Beautiful Laundrette,6.6,51,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4500000,en,6.583161,9/13/1985,10609321,After Hours,7.4,251,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
350000,en,1.553107,10/1/1985,2400000,Desert Hearts,6.7,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10000000,en,10.193652,10/3/1985,57500000,Commando,6.4,753,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
900000,en,9.867238,10/18/1985,2023414,Re-Animator,7,263,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
50000000,en,11.690532,10/29/1985,23717291,Santa Claus: The Movie,6.1,58,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
3000000,en,8.668146,10/31/1985,29999213,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,367,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
9000000,en,12.829904,11/1/1985,16945171,Death Wish 3,6.1,68,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
9000000,en,15.236541,11/15/1985,7936012,Runaway Train,7,129,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3200000,en,6.174699,11/15/1985,10000000,Once Bitten,5.3,75,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
31000000,en,10.25721,11/21/1985,300473716,Rocky IV,6.6,984,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25000000,en,10.571841,12/4/1985,96773200,The Jewel of the Nile,6,289,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40000000,en,9.802889,12/12/1985,12303411,Enemy Mine,6.7,253,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3000000,en,6.175166,12/13/1985,20966644,A Room with a View,6.9,164,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15000000,en,7.720009,12/13/1985,14643997,Clue,7.1,377,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
15000000,en,11.573562,12/18/1985,146292009,The Color Purple,7.7,345,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31000000,en,14.004074,12/20/1985,128499205,Out of Africa,7,290,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13000000,en,1.46034,12/25/1985,30867525,Murphy's Romance,5.7,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
28000000,en,2.806002,12/25/1985,358574,Revolution,5.3,22,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
12000000,en,3.580884,1/1/1986,4884663,Invaders from Mars,5.5,59,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1100000,en,10.254424,1/17/1986,5450815,Troll,4.9,60,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
14000000,en,9.970485,1/31/1986,62134225,Down and Out in Beverly Hills,5.9,67,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6400000,en,9.57874,2/7/1986,40084041,Hannah and Her Sisters,7.6,224,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
17000000,en,6.706262,2/14/1986,6735922,Nine 1/2 Weeks,5.8,183,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6000000,en,5.648114,2/21/1986,5844868,The Hitcher,6.9,192,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
16000000,en,16.870392,3/7/1986,5900000,Highlander,6.8,642,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10000000,en,7.054864,3/15/1986,54999651,The Money Pit,6.2,288,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6000000,en,4.57535,3/28/1986,8200000,Lucas,6.4,53,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
8700000,en,4.397712,4/11/1986,4865912,Band of the Hand,6.9,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2000000,en,10.113807,4/11/1986,13167232,Critters,5.9,221,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
13000000,en,1.884204,4/17/1986,8475466,Wise Guys,6.1,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6500000,en,10.092348,4/18/1986,2347000,At Close Range,6.7,67,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40000000,en,3.916952,5/8/1986,1641825,Pirates,6.2,47,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
15000000,en,20.301019,5/16/1986,356830601,Top Gun,6.7,1736,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19000000,en,6.701138,5/23/1986,40996665,Poltergeist II: The Other Side,5.8,172,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
25000000,en,11.109932,5/30/1986,11000000,Big Trouble in Little China,7.1,727,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
4500000,en,7.522655,6/5/1986,1261000,From Beyond,6.5,105,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
18000000,en,6.41742,6/6/1986,9697739,SpaceCamp,5.8,60,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8500000,en,9.292099,6/6/1986,16209459,Raw Deal,5.5,159,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6000000,en,12.724645,6/11/1986,70136369,Ferris Bueller's Day Off,7.5,1340,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
18000000,en,4.29831,6/13/1986,3900000,The Manhattan Project,6.1,26,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
113,en,9.231318,6/18/1986,115103979,"The Karate Kid, Part II",5.9,457,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
25000000,en,13.009688,6/27/1986,12729917,Labyrinth,7.1,618,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14000000,en,11.183924,7/2/1986,38625550,The Great Mouse Detective,6.9,334,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15000000,en,4.079853,7/11/1986,12308521,Club Paradise,4.3,20,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
18500000,en,21.761179,7/18/1986,183316455,Aliens,7.7,3282,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1900000,en,4.119963,7/18/1986,4790926,Vamp,5.9,39,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
10000000,en,6.614078,7/25/1986,7433663,Maximum Overdrive,5.5,170,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3000000,en,8.122042,8/1/1986,19472057,Friday the 13th Part VI: Jason Lives,5.7,219,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6000000,en,7.882247,8/1/1986,8551228,Blue Velvet,7.7,758,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
37000000,en,10.722672,8/1/1986,37962774,Howard the Duck,5.1,227,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6000000,en,6.759181,8/8/1986,5849647,The Transformers: The Movie,7.1,134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15000000,en,0.338943,8/14/1986,8620929,Manhunter,6.8,340,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
15000000,en,13.534589,8/15/1986,60629159,The Fly,7.1,1038,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
12000000,en,5.037671,8/15/1986,15945534,Armed and Dangerous,5.3,46,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
8000000,en,15.206957,8/22/1986,52287414,Stand by Me,7.8,1568,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4700000,en,9.501011,8/22/1986,8025872,The Texas Chainsaw Massacre 2,5.8,142,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
20000000,en,11.469751,9/24/1986,77200000,The Name of the Rose,7.2,739,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5000000,en,7.791212,9/26/1986,328203506,Crocodile Dundee,6.3,512,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
24500000,en,11.241995,9/29/1986,17218023,The Mission,7.1,295,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
18000000,en,7.471655,10/5/1986,41382841,Peggy Sue Got Married,5.9,138,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
13800000,en,11.613655,10/7/1986,52293982,The Color of Money,6.7,297,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4000000,en,5.681582,11/7/1986,2826523,Sid & Nancy,7,106,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9000000,en,6.484495,11/14/1986,28607524,Hoosiers,7.1,143,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9000000,en,11.928545,11/21/1986,84542002,An American Tail,6.6,344,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10000000,en,2.663294,11/21/1986,4711220,King Kong Lives,4.6,29,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2700000,en,7.657918,11/21/1986,3500000,The Wraith,5.9,109,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
24000000,en,12.596956,11/25/1986,133000000,Star Trek IV: The Voyage Home,6.9,490,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
25000000,en,1.278665,11/26/1986,1579260,Solarbabies,5.1,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
25000000,en,8.236472,12/12/1986,79817939,The Golden Child,5.6,311,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
15000000,en,7.390012,12/15/1986,42724017,Heartbreak Ridge,6.5,270,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6000000,en,18.206972,12/18/1986,138530565,Platoon,7.5,1236,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25000000,en,7.409179,12/19/1986,38748395,Little Shop of Horrors,6.7,389,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2500000,de,6.357321,1/1/1987,3200000,Wings of Desire,7.5,256,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6000000,en,8.525782,2/13/1987,42721196,Mannequin,5.5,130,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
25000000,en,8.431956,2/13/1987,16057580,Over the Top,5.7,331,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5000000,en,10.035081,2/27/1987,44793222,A Nightmare on Elm Street 3: Dream Warriors,6.5,363,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6000000,en,14.011415,3/1/1987,29180280,Raising Arizona,7.2,548,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15000000,en,13.183804,3/6/1987,120207127,Lethal Weapon,7,1367,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
17000000,en,7.290872,3/6/1987,17185632,Angel Heart,7,326,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3600000,en,13.520764,3/13/1987,5923044,Evil Dead II,7.5,760,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
18000000,en,6.696292,3/27/1987,39321715,Blind Date,5.6,115,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12000000,en,5.409557,4/10/1987,110996879,The Secret of My Success,6.2,151,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
250000,en,1.225871,4/10/1987,154323,"Silent Night, Deadly Night II",4.7,26,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
18000000,en,10.000775,4/17/1987,18532286,Project X,6.2,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3500000,en,9.330087,5/1/1987,14000000,Creepshow 2,5.9,133,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
55000000,en,3.986985,5/15/1987,14375181,Ishtar,4.3,29,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,9.200336,5/18/1987,299965036,Beverly Hills Cop II,6.1,627,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3000000,en,5.712291,5/22/1987,23509382,Ernest Goes to Camp,5.5,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
25000000,en,11.062203,6/2/1987,76270454,The Untouchables,7.6,1424,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
18000000,en,18.495694,6/11/1987,98235548,Predator,7.3,2129,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
22700000,en,9.10373,6/24/1987,38119483,Spaceballs,6.7,924,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
20000000,en,7.907938,6/25/1987,66673516,Dragnet,5.7,139,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
17000000,en,13.94148,6/26/1987,46357676,Full Metal Jacket,7.9,2595,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40000000,en,12.189038,6/29/1987,191185897,The Living Daylights,6.2,447,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
7200000,en,5.553737,7/1/1987,2300000,Mio in the Land of Faraway,6.3,23,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13000000,en,13.485583,7/17/1987,53000000,RoboCop,7.1,1494,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
23000000,en,9.327986,7/17/1987,51881013,Jaws: The Revenge,3.5,227,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
17000000,en,7.990679,7/23/1987,19300000,Superman IV: The Quest for Peace,4.1,327,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
6500000,en,6.476534,7/24/1987,54215416,La Bamba,6.8,120,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8500000,en,9.099731,7/31/1987,32222567,The Lost Boys,6.8,545,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
12000000,en,7.569698,8/7/1987,5669831,Nadine,5.5,21,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
22000000,en,7.106954,8/7/1987,17336370,Masters of the Universe,5.1,196,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
15000000,en,11.457803,8/14/1987,35509515,No Way Out,6.9,155,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1800000,en,9.104462,8/14/1987,31623833,Can't Buy Me Love,6.7,167,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12000000,en,7.075534,8/14/1987,3769990,The Monster Squad,6.8,146,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
6000000,en,14.044122,8/21/1987,213954274,Dirty Dancing,7.1,1371,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4000000,en,3.350126,8/28/1987,1680358,Matewan,7.2,33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3000000,en,15.170192,9/2/1987,3221568,Barfly,7.3,80,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
14000000,en,14.260779,9/11/1987,320145693,Fatal Attraction,6.6,305,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1000000,en,10.81305,9/11/1987,14564027,Hellraiser,6.9,464,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6000000,en,2.527521,9/11/1987,1432687,A Prayer for the Dying,6.1,16,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
16000000,en,15.15267,9/18/1987,30857814,The Princess Bride,7.6,1518,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
15000000,en,3.799983,9/18/1987,13290368,The Pick-up Artist,5.4,35,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1100000,en,1.392022,9/25/1987,1400000,From a Whisper to a Scream,6.8,15,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
17000000,en,3.50111,10/9/1987,10278549,Someone to Watch Over Me,5.8,38,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
23000000,en,11.076971,10/21/1987,43984230,The Last Emperor,7.4,362,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3000000,en,8.587231,10/23/1987,14182492,Prince of Darkness,6.6,192,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
10000000,en,2.849779,11/12/1987,14000,Cherry 2000,6,67,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
27000000,en,9.389976,11/13/1987,38122105,The Running Man,6.4,713,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5800000,en,1.799311,12/4/1987,257043,Walker,6.4,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
35000000,en,10.220906,12/9/1987,22238696,Empire of the Sun,7.3,491,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
15000000,en,11.672701,12/10/1987,43848069,Wall Street,7,557,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14000000,en,6.573364,12/11/1987,57915972,Throw Momma from the Train,6,147,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,8.627019,12/16/1987,51249404,Broadcast News,6.8,101,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1880006,en,5.549621,12/16/1987,26713187,Overboard,6.7,240,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
13000000,en,9.023282,12/23/1987,123922370,"Good Morning, Vietnam",7.1,658,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6200000,en,6.606325,1/15/1988,9205924,Return of the Living Dead Part II,5.8,95,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
17000000,en,6.815147,2/5/1988,10006806,The Unbearable Lightness of Being,7,89,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7000000,en,7.791952,2/5/1988,19595031,The Serpent and the Rainbow,6.2,120,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
7000000,en,14.054862,2/12/1988,20256975,Action Jackson,4.9,51,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,8.105859,2/16/1988,17637950,Frantic,6.6,232,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1500000,en,8.822276,2/26/1988,11806119,Bloodsport,6.6,370,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15000000,en,10.627364,2/29/1988,73326666,Beetlejuice,7.1,1475,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1300000,en,11.582419,3/4/1988,354704,Prison,6.7,27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
12000000,en,11.516965,3/11/1988,7242035,Off Limits,5.6,16,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
700000,es,5.470331,3/14/1988,7179298,Women on the Verge of a Nervous Breakdown,7.6,149,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,4.619593,3/25/1988,51684798,Biloxi Blues,6.4,72,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7500000,en,5.283245,4/8/1988,18869631,Above the Law,5.9,140,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
4000000,en,5.296777,4/8/1988,9797098,Bad Dreams,5.3,31,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6000000,en,5.529808,4/15/1988,46616067,Colors,6.6,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4500000,en,9.97523,4/29/1988,3813293,Critters 2,5,91,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
16000000,en,1.835663,4/29/1988,4594452,Sunset,5.6,15,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2500000,en,2.726061,4/29/1988,589244,Powaqqatsi,7.4,37,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35000000,en,9.918312,5/1/1988,57269863,Willow,6.9,484,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2800000,en,7.909022,5/13/1988,19170001,Friday the 13th Part VII: The New Blood,5.3,196,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
210000,en,1.569865,5/20/1988,107352,Not of This Earth,4.5,14,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
63000000,en,11.624866,5/24/1988,189015611,Rambo III,5.7,703,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
18000000,en,9.562292,6/3/1988,151668774,Big,6.9,1022,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3500000,en,11.841506,6/9/1988,4385516,Pumpkinhead,5.9,108,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
10500000,en,7.977693,6/10/1988,14144000,Poltergeist III,4.6,127,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
7000000,en,6.924072,6/15/1988,50888000,Bull Durham,6.6,154,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
24000000,en,11.666172,6/17/1988,43455230,The Great Outdoors,6.4,155,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
